"cohort","id","trueHRD","CNA","ASCN","SNV","SNV+CNA","SNV+ASCN"
"METABRIC","MTS-T0983","0",0.488,0.196,0.006,0.118,0.094
"METABRIC","MTS-T0984","0",0.072,0.06,0.002,0.02,0.008
"METABRIC","MTS-T0985","0",0.016,0.022,0.21,0.17,0.188
"METABRIC","MTS-T0986","0",0.01,0.02,0.464,0.168,0.108
"METABRIC","MTS-T0987","0",0.14,0.054,0.186,0.26,0.232
"METABRIC","MTS-T0988","0",0.024,0.02,0.152,0.012,0.012
"METABRIC","MTS-T0989","0",0.13,0.128,0.014,0.028,0.078
"METABRIC","MTS-T0990","0",0.008,0.008,0.002,0,0.002
"METABRIC","MTS-T0991","0",0.216,0.162,0.002,0.074,0.116
"METABRIC","MTS-T0992","0",0.39,0.444,0.01,0.218,0.288
"METABRIC","MTS-T0993",NA,0.112,0.232,0.002,0.012,0.168
"METABRIC","MTS-T0994",NA,0.476,0.37,0.002,0.198,0.194
"METABRIC","MTS-T0995","0",0.018,0.008,0.144,0.01,0.008
"METABRIC","MTS-T0996","0",0.016,0,0.15,0.042,0.024
"METABRIC","MTS-T0997","0",0.002,0.002,0.002,0,0.002
"METABRIC","MTS-T0998","0",0.488,0.248,0.002,0.078,0.068
"METABRIC","MTS-T0999",NA,0.114,0.052,0.002,0.012,0.014
"METABRIC","MTS-T1000","0",0.126,0.072,0.174,0.068,0.102
"METABRIC","MTS-T1002","0",0.114,0.108,0.25,0.214,0.218
"METABRIC","MTS-T1003","1",0.524,0.326,0.002,0.176,0.168
"METABRIC","MTS-T1004","0",0.22,0.152,0.152,0.156,0.12
"METABRIC","MTS-T1005","0",0.06,0.238,0.332,0.186,0.274
"METABRIC","MTS-T1006","0",0.226,0.188,0.38,0.32,0.25
"METABRIC","MTS-T1007","1",0.838,0.608,0.012,0.226,0.464
"METABRIC","MTS-T1008","0",0.004,0.012,0.014,0.01,0.008
"METABRIC","MTS-T1009","0",0.218,0.202,0.118,0.2,0.188
"METABRIC","MTS-T1010","0",0.092,0.136,0.374,0.27,0.238
"METABRIC","MTS-T1011","0",0.03,0.016,0.01,0.018,0.006
"METABRIC","MTS-T1012","0",0.124,0.16,0.018,0.102,0.084
"METABRIC","MTS-T1013","0",0.006,0.002,0.43,0.156,0.068
"METABRIC","MTS-T1014","0",0.056,0.054,0.41,0.122,0.054
"METABRIC","MTS-T1015","0",0.002,0.002,0.01,0.008,0.004
"METABRIC","MTS-T1016",NA,0.018,0.004,0.004,0.002,0.004
"METABRIC","MTS-T1017","0",0.118,0.092,0.194,0.08,0.048
"METABRIC","MTS-T1018","0",0.296,0.202,0.564,0.386,0.318
"METABRIC","MTS-T1019","0",0.046,0.052,0.03,0.036,0.032
"METABRIC","MTS-T1021","0",0.558,0.412,0.29,0.286,0.284
"METABRIC","MTS-T1022","0",0.008,0,0.002,0.002,0
"METABRIC","MTS-T1023","0",0.304,0.336,0.038,0.264,0.272
"METABRIC","MTS-T1024",NA,0.014,0.018,0.204,0.108,0.07
"METABRIC","MTS-T1025",NA,0.222,0.23,0.182,0.136,0.122
"METABRIC","MTS-T1026","0",0.112,0.06,0.022,0.018,0.002
"METABRIC","MTS-T1027","0",0.248,0.202,0.098,0.14,0.152
"METABRIC","MTS-T1028","0",0.292,0.246,0.312,0.252,0.256
"METABRIC","MTS-T1029",NA,0.332,0.494,0.176,0.26,0.352
"METABRIC","MTS-T1030","0",0.278,0.222,0.342,0.348,0.288
"METABRIC","MTS-T1031","0",0.42,0.262,0.274,0.26,0.222
"METABRIC","MTS-T1032","0",0.066,0.022,0.146,0.132,0.112
"METABRIC","MTS-T1033","0",0.008,0,0.006,0.004,0
"METABRIC","MTS-T1034","0",0.556,0.608,0.578,0.522,0.574
"METABRIC","MTS-T1035","0",0.518,0.672,0.214,0.35,0.47
"METABRIC","MTS-T1036","0",0.004,0.002,0,0,0.002
"METABRIC","MTS-T1037","0",0.19,0.174,0.39,0.32,0.27
"METABRIC","MTS-T1038","0",0.428,0.598,0.12,0.158,0.38
"METABRIC","MTS-T1039",NA,0.04,0.036,0.014,0.006,0.006
"METABRIC","MTS-T1040","0",0.586,0.272,0.002,0.144,0.108
"METABRIC","MTS-T1041","0",0.578,0.296,0.138,0.23,0.238
"METABRIC","MTS-T1042","0",0.038,0.086,0.232,0.184,0.182
"METABRIC","MTS-T1043","0",0.016,0.014,0.006,0.004,0
"METABRIC","MTS-T1044","0",0.41,0.23,0.174,0.232,0.172
"METABRIC","MTS-T1045",NA,0.02,0.016,0.022,0.03,0.018
"METABRIC","MTS-T1046","0",0.606,0.726,0.528,0.452,0.526
"METABRIC","MTS-T1047",NA,0.374,0.428,0.134,0.222,0.26
"METABRIC","MTS-T1048","0",0.526,0.214,0.478,0.486,0.37
"METABRIC","MTS-T1049","0",0.036,0.02,0.01,0.032,0.008
"METABRIC","MTS-T1050","0",0.798,0.91,0.074,0.344,0.582
"METABRIC","MTS-T1051","1",0.58,0.438,0.144,0.258,0.364
"METABRIC","MTS-T1052",NA,0.812,0.898,0.158,0.358,0.486
"METABRIC","MTS-T1053","0",0.304,0.196,0,0.162,0.11
"METABRIC","MTS-T1054","0",0.124,0.082,0.008,0.036,0.024
"METABRIC","MTS-T1055","0",0.05,0.082,0.006,0.012,0.012
"METABRIC","MTS-T1056","0",0.232,0.152,0.016,0.102,0.06
"METABRIC","MTS-T1057","0",0.002,0.008,0.114,0.016,0.018
"METABRIC","MTS-T1058","0",0.516,0.626,0.138,0.324,0.436
"METABRIC","MTS-T1059","0",0.34,0.426,0.15,0.116,0.34
"METABRIC","MTS-T1060","0",0.002,0.01,0.006,0.004,0.002
"METABRIC","MTS-T1061","0",0.368,0.096,0.07,0.164,0.088
"METABRIC","MTS-T1062","0",0.008,0.002,0.238,0.226,0.218
"METABRIC","MTS-T1063","0",0.004,0.006,0.27,0.186,0.142
"METABRIC","MTS-T1064","0",0.024,0.008,0.168,0.104,0.104
"METABRIC","MTS-T1065","0",0,0,0.338,0.112,0.074
"METABRIC","MTS-T1066","0",0.082,0.14,0.542,0.24,0.216
"METABRIC","MTS-T1067","0",0.124,0.056,0.344,0.278,0.254
"METABRIC","MTS-T1068","0",0.35,0.216,0.004,0.176,0.128
"METABRIC","MTS-T1069","0",0.01,0.006,0.472,0.33,0.286
"METABRIC","MTS-T1070","0",0.072,0.108,0.006,0.002,0.014
"METABRIC","MTS-T1071","0",0.544,0.4,0.024,0.128,0.24
"METABRIC","MTS-T1072",NA,0.664,0.324,0.01,0.09,0.084
"METABRIC","MTS-T1073","0",0.304,0.402,0.216,0.2,0.364
"METABRIC","MTS-T1074","0",0.01,0.004,0.002,0,0
"METABRIC","MTS-T1075","0",0.032,0.03,0.282,0.078,0.054
"METABRIC","MTS-T1076","0",0.356,0.302,0.304,0.268,0.26
"METABRIC","MTS-T1077","0",0.12,0.068,0.332,0.3,0.284
"METABRIC","MTS-T1078","0",0.056,0.04,0.48,0.204,0.118
"METABRIC","MTS-T1079","0",0.21,0.044,0.022,0.016,0.01
"METABRIC","MTS-T1080","1",0.118,0.076,0.336,0.232,0.172
"METABRIC","MTS-T1081","0",0,0.002,0.102,0.028,0.014
"METABRIC","MTS-T1082","0",0.02,0.01,0.044,0.028,0.024
"METABRIC","MTS-T1083",NA,0.176,0.056,0.006,0.05,0.04
"METABRIC","MTS-T1084","0",0,0,0.474,0.134,0.07
"METABRIC","MTS-T1085",NA,0,0,0.006,0.004,0.002
"METABRIC","MTS-T1086","0",0.002,0.002,0.09,0.038,0.032
"METABRIC","MTS-T1087",NA,0.006,0.008,0.016,0.014,0.01
"METABRIC","MTS-T1089","0",0.018,0.008,0.01,0.016,0.006
"METABRIC","MTS-T1090","0",0.07,0.054,0.006,0.016,0.006
"METABRIC","MTS-T1091","0",0.016,0.012,0.006,0.008,0
"METABRIC","MTS-T1092",NA,0.098,0.226,0.006,0.024,0.14
"METABRIC","MTS-T1093","0",0.038,0.082,0.002,0.008,0.006
"METABRIC","MTS-T1094","0",0.002,0.002,0.01,0.008,0.002
"METABRIC","MTS-T1095",NA,0.004,0.008,0.06,0.038,0.034
"METABRIC","MTS-T1096","0",0.428,0.202,0.132,0.216,0.208
"METABRIC","MTS-T1097",NA,0.514,0.71,0.442,0.346,0.46
"METABRIC","MTS-T1098","0",0.012,0.004,0.01,0.008,0.004
"METABRIC","MTS-T1099",NA,0.018,0.002,0.006,0.01,0.004
"METABRIC","MTS-T1100",NA,0.806,0.892,0.022,0.366,0.614
"METABRIC","MTS-T1101","0",0.004,0.006,0.04,0.028,0.018
"METABRIC","MTS-T1102",NA,0.01,0.168,0.472,0.18,0.296
"METABRIC","MTS-T1103",NA,0.18,0.466,0.468,0.232,0.42
"METABRIC","MTS-T1104",NA,0.228,0.08,0.182,0.144,0.092
"METABRIC","MTS-T1105","0",0,0.002,0.482,0.282,0.224
"METABRIC","MTS-T1106","0",0.078,0.084,0.006,0.022,0.012
"METABRIC","MTS-T1107",NA,0.016,0.006,0.08,0.012,0.012
"METABRIC","MTS-T1108",NA,0.212,0.372,0.128,0.116,0.288
"METABRIC","MTS-T1109",NA,0.604,0.432,0.006,0.216,0.182
"METABRIC","MTS-T1110",NA,0.078,0.08,0.512,0.35,0.304
"METABRIC","MTS-T1111","0",0.202,0.17,0.468,0.312,0.214
"METABRIC","MTS-T1112",NA,0.41,0.598,0.226,0.264,0.466
"METABRIC","MTS-T1113","0",0.118,0.172,0.006,0.016,0.03
"METABRIC","MTS-T1114",NA,0.17,0.054,0.524,0.18,0.11
"METABRIC","MTS-T1115",NA,0.16,0.052,0.066,0.036,0.028
"METABRIC","MTS-T1116","0",0.004,0.018,0.1,0.014,0.012
"METABRIC","MTS-T1117","0",0.038,0.016,0.008,0.012,0.01
"METABRIC","MTS-T1118","0",0.008,0.002,0.008,0.006,0.004
"METABRIC","MTS-T1119",NA,0.36,0.662,0.004,0.1,0.448
"METABRIC","MTS-T1120",NA,0.096,0.118,0.006,0.036,0.04
"METABRIC","MTS-T1121","0",0.17,0.19,0.006,0.058,0.132
"METABRIC","MTS-T1122","0",0.026,0.006,0.414,0.25,0.198
"METABRIC","MTS-T1123","0",0.002,0.004,0.012,0.004,0.002
"METABRIC","MTS-T1125","0",0.004,0,0.002,0,0.004
"METABRIC","MTS-T1127","0",0.012,0.012,0.154,0.04,0.03
"METABRIC","MTS-T1128",NA,0.626,0.736,0.276,0.418,0.536
"METABRIC","MTS-T1129",NA,0.018,0.002,0.046,0.03,0.016
"METABRIC","MTS-T1130",NA,0.79,0.852,0.494,0.55,0.602
"METABRIC","MTS-T1131","0",0,0,0.046,0.014,0.012
"METABRIC","MTS-T1132","0",0,0.002,0.01,0.008,0.008
"METABRIC","MTS-T1133",NA,0.014,0.002,0.09,0.084,0.078
"METABRIC","MTS-T1134","0",0.01,0.004,0.276,0.094,0.078
"METABRIC","MTS-T1136",NA,0.014,0.004,0.006,0.002,0.002
"METABRIC","MTS-T1137",NA,0.638,0.842,0.004,0.344,0.572
"METABRIC","MTS-T1138","0",0.002,0.012,0.102,0.012,0.004
"METABRIC","MTS-T1139","0",0.02,0.022,0.006,0.006,0
"METABRIC","MTS-T1140","0",0.036,0.044,0.01,0.012,0
"METABRIC","MTS-T1141","0",0.004,0,0.48,0.312,0.258
"METABRIC","MTS-T1142","0",0.008,0.026,0.064,0.032,0.024
"METABRIC","MTS-T1143","0",0,0.034,0.006,0.006,0.01
"METABRIC","MTS-T1144","0",0.01,0.016,0.008,0.01,0.016
"METABRIC","MTS-T1145","0",0.106,0.016,0.006,0.014,0.004
"METABRIC","MTS-T1146","0",0.366,0.196,0.436,0.32,0.208
"METABRIC","MTS-T1147",NA,0.21,0.202,0.11,0.206,0.27
"METABRIC","MTS-T1148","0",0.69,0.776,0.57,0.48,0.492
"METABRIC","MTS-T1149",NA,0.016,0.006,0.01,0.006,0.004
"METABRIC","MTS-T1150","0",0.054,0.01,0.008,0.008,0
"METABRIC","MTS-T1151","0",0.586,0.794,0.588,0.478,0.546
"METABRIC","MTS-T1153",NA,0.464,0.198,0.158,0.218,0.204
"METABRIC","MTS-T1154","0",0.056,0.014,0.132,0.022,0.022
"METABRIC","MTS-T1155","0",0.002,0.002,0.206,0.036,0.036
"METABRIC","MTS-T1156",NA,0.018,0.078,0.128,0.04,0.038
"METABRIC","MTS-T1157",NA,0.082,0.026,0.066,0.14,0.124
"METABRIC","MTS-T1158","0",0.002,0.006,0.082,0.04,0.018
"METABRIC","MTS-T1159","0",0.002,0.002,0.152,0.12,0.13
"METABRIC","MTS-T1160","0",0.002,0.016,0.48,0.144,0.098
"METABRIC","MTS-T1161","0",0.006,0.006,0.192,0.156,0.182
"METABRIC","MTS-T1162","0",0.106,0.03,0.006,0.02,0.014
"METABRIC","MTS-T1163","0",0.004,0.006,0.242,0.204,0.176
"METABRIC","MTS-T1164",NA,0.224,0.298,0.256,0.332,0.346
"METABRIC","MTS-T1165",NA,0.002,0.012,0.448,0.084,0.022
"METABRIC","MTS-T1166","0",0,0.004,0.048,0.016,0.012
"METABRIC","MTS-T1167","0",0.482,0.242,0.298,0.33,0.288
"METABRIC","MTS-T1168","0",0.194,0.088,0.088,0.098,0.074
"METABRIC","MTS-T1169","0",0.02,0.036,0.002,0.002,0.01
"METABRIC","MTS-T1170","0",0.012,0.008,0.006,0.004,0.004
"METABRIC","MTS-T1171","0",0.024,0.046,0.008,0.006,0.006
"METABRIC","MTS-T1172","0",0.702,0.798,0.182,0.368,0.56
"METABRIC","MTS-T1173","0",0.004,0.038,0.08,0.136,0.14
"METABRIC","MTS-T1174",NA,0.556,0.174,0.056,0.142,0.09
"METABRIC","MTS-T1175",NA,0.004,0.012,0.006,0.006,0.002
"METABRIC","MTS-T1176","1",0.012,0.004,0.562,0.16,0.066
"METABRIC","MTS-T1177",NA,0.076,0.13,0.264,0.246,0.242
"METABRIC","MTS-T1178","0",0.062,0.028,0.434,0.366,0.3
"METABRIC","MTS-T1179",NA,0.068,0.03,0.016,0.014,0.008
"METABRIC","MTS-T1180",NA,0.04,0.098,0.012,0.008,0.034
"METABRIC","MTS-T1181","1",0.742,0.838,0.522,0.516,0.62
"METABRIC","MTS-T1182","0",0.006,0.002,0.006,0.004,0
"METABRIC","MTS-T1183","1",0.338,0.43,0.144,0.222,0.342
"METABRIC","MTS-T1184",NA,0.002,0.002,0.426,0.204,0.186
"METABRIC","MTS-T1186","0",0.298,0.322,0.006,0.058,0.11
"METABRIC","MTS-T1187",NA,0.3,0.238,0.006,0.078,0.1
"METABRIC","MTS-T1188","0",0.008,0.006,0.014,0.014,0.002
"METABRIC","MTS-T1191",NA,0.28,0.082,0.12,0.094,0.056
"METABRIC","MTS-T1192",NA,0.228,0.178,0.006,0.038,0.058
"METABRIC","MTS-T1193","0",0.09,0.172,0.058,0.086,0.104
"METABRIC","MTS-T1194","0",0.012,0.006,0.006,0.008,0.004
"METABRIC","MTS-T1195",NA,0.002,0,0.006,0.006,0
"METABRIC","MTS-T1196",NA,0.01,0.102,0.134,0.046,0.074
"METABRIC","MTS-T1197","0",0.002,0,0.208,0.184,0.13
"METABRIC","MTS-T1198",NA,0.006,0,0.22,0.182,0.208
"METABRIC","MTS-T1199","0",0.676,0.646,0.506,0.566,0.598
"METABRIC","MTS-T1200","0",0.044,0.076,0.196,0.19,0.138
"METABRIC","MTS-T1201",NA,0.03,0.012,0.098,0.026,0.01
"METABRIC","MTS-T1202","0",0.272,0.106,0.002,0.118,0.068
"METABRIC","MTS-T1204","0",0.02,0.004,0.426,0.266,0.214
"METABRIC","MTS-T1205","0",0,0.002,0.01,0.024,0.02
"METABRIC","MTS-T1206","0",0.21,0.15,0.006,0.114,0.1
"METABRIC","MTS-T1207","0",0.006,0.004,0.106,0.066,0.058
"METABRIC","MTS-T1209","0",0.376,0.27,0.568,0.428,0.384
"METABRIC","MTS-T1210","0",0.184,0.454,0.128,0.072,0.292
"METABRIC","MTS-T1211","0",0,0,0.008,0.004,0.002
"METABRIC","MTS-T1212",NA,0,0.018,0.5,0.312,0.216
"METABRIC","MTS-T1214","0",0.024,0.004,0.298,0.078,0.09
"METABRIC","MTS-T1215","0",0.394,0.232,0.028,0.214,0.132
"METABRIC","MTS-T1216","0",0.004,0,0.016,0.006,0.002
"METABRIC","MTS-T1217","0",0.136,0.024,0.01,0.046,0.05
"METABRIC","MTS-T1218","0",0.046,0.026,0.226,0.2,0.206
"METABRIC","MTS-T1219","0",0.08,0.022,0.006,0.03,0.002
"METABRIC","MTS-T1220","0",0.01,0.012,0.156,0.022,0.008
"METABRIC","MTS-T1221",NA,0.01,0.01,0.106,0.02,0.026
"METABRIC","MTS-T1222","0",0.01,0.004,0.006,0.01,0.006
"METABRIC","MTS-T1223","0",0.054,0.044,0.006,0.022,0.022
"METABRIC","MTS-T1224",NA,0.034,0.082,0.016,0.02,0.042
"METABRIC","MTS-T1225","0",0.548,0.288,0.006,0.166,0.148
"METABRIC","MTS-T1226","0",0.114,0.052,0.402,0.18,0.114
"METABRIC","MTS-T1228","0",0.03,0.076,0.128,0.05,0.074
"METABRIC","MTS-T1229","0",0.026,0.006,0.282,0.18,0.198
"METABRIC","MTS-T1230","0",0.006,0.006,0.15,0.022,0.026
"METABRIC","MTS-T1231","0",0,0.002,0.136,0.016,0.016
"METABRIC","MTS-T1232","0",0.292,0.178,0.348,0.364,0.298
"METABRIC","MTS-T1233","0",0.016,0.026,0.006,0.01,0.008
"METABRIC","MTS-T1234","0",0.01,0.002,0.002,0,0.004
"METABRIC","MTS-T1235",NA,0.204,0.126,0.204,0.158,0.16
"METABRIC","MTS-T1236","0",0.008,0.024,0.28,0.18,0.174
"METABRIC","MTS-T1237","0",0.168,0.076,0.008,0.012,0.012
"METABRIC","MTS-T1238","1",0.56,0.52,0.482,0.434,0.43
"METABRIC","MTS-T1239","0",0.016,0.008,0.124,0.032,0.03
"METABRIC","MTS-T1241","0",0.028,0.08,0.006,0.012,0.04
"METABRIC","MTS-T1242","0",0.064,0.054,0.138,0.026,0.02
"METABRIC","MTS-T1243","0",0.008,0.006,0.016,0.002,0.002
"METABRIC","MTS-T1244","0",0.22,0.2,0.24,0.304,0.324
"METABRIC","MTS-T1245","0",0.004,0.002,0.032,0.03,0.006
"METABRIC","MTS-T1246","0",0.008,0.006,0.094,0.036,0.038
"METABRIC","MTS-T1247","0",0.014,0.02,0.008,0.008,0.004
"METABRIC","MTS-T1248",NA,0.008,0.036,0.456,0.328,0.256
"METABRIC","MTS-T1249",NA,0.054,0.036,0.092,0.062,0.03
"METABRIC","MTS-T1250","0",0.322,0.216,0.006,0.084,0.082
"METABRIC","MTS-T1251","0",0,0,0.002,0,0
"METABRIC","MTS-T1252","0",0.004,0.006,0.006,0.004,0
"METABRIC","MTS-T1254","0",0.416,0.388,0.646,0.438,0.442
"METABRIC","MTS-T1255","0",0.014,0.012,0.164,0.094,0.102
"METABRIC","MTS-T1256","0",0.004,0.008,0.168,0.056,0.032
"METABRIC","MTS-T1257","0",0.022,0.004,0.006,0.004,0.002
"METABRIC","MTS-T1258","0",0.286,0.168,0.006,0.07,0.058
"METABRIC","MTS-T1259","0",0.018,0.028,0.556,0.234,0.15
"METABRIC","MTS-T1260","0",0.12,0.132,0.404,0.132,0.12
"METABRIC","MTS-T1261","0",0,0.002,0.456,0.198,0.152
"METABRIC","MTS-T1262",NA,0.05,0.088,0.608,0.36,0.286
"METABRIC","MTS-T1263",NA,0.002,0.298,0.008,0.008,0.158
"METABRIC","MTS-T1264",NA,0.242,0.048,0.006,0.05,0.028
"METABRIC","MTS-T1265","0",0.136,0.198,0.506,0.256,0.28
"METABRIC","MTS-T1266","0",0.058,0.046,0.146,0.112,0.084
"METABRIC","MTS-T1267","0",0.01,0.002,0.472,0.098,0.042
"METABRIC","MTS-T1268",NA,0.018,0.024,0.242,0.13,0.096
"METABRIC","MTS-T1274","0",0,0.006,0.006,0.006,0.002
"METABRIC","MTS-T1279",NA,0.054,0.072,0.006,0.038,0.05
"METABRIC","MTS-T1280",NA,0.32,0.64,0.016,0.138,0.32
"METABRIC","MTS-T1282",NA,0.026,0.036,0.004,0.012,0.04
"METABRIC","MTS-T1283","0",0.008,0.06,0.006,0.004,0.012
"METABRIC","MTS-T1284","0",0.094,0.028,0.18,0.258,0.252
"METABRIC","MTS-T1285",NA,0.052,0.078,0.066,0.072,0.06
"METABRIC","MTS-T1286",NA,0.19,0.278,0.046,0.086,0.14
"METABRIC","MTS-T1287","0",0.12,0.122,0.004,0.03,0.022
"METABRIC","MTS-T1290","0",0.176,0.026,0.376,0.072,0.074
"METABRIC","MTS-T1291",NA,0.646,0.8,0.006,0.152,0.468
"METABRIC","MTS-T1292",NA,0.788,0.782,0.016,0.268,0.486
"METABRIC","MTS-T1293",NA,0.58,0.728,0.398,0.422,0.524
"METABRIC","MTS-T1294",NA,0.252,0.162,0.006,0.104,0.134
"METABRIC","MTS-T1296","0",0.002,0,0.008,0.01,0.006
"METABRIC","MTS-T1298","0",0.062,0.044,0.006,0.006,0.004
"METABRIC","MTS-T1299",NA,0.114,0.124,0.468,0.21,0.182
"METABRIC","MTS-T1300",NA,0.074,0.23,0.008,0.03,0.204
"METABRIC","MTS-T1303","0",0.17,0.166,0.004,0.018,0.028
"METABRIC","MTS-T1304","0",0.672,0.336,0.52,0.432,0.294
"METABRIC","MTS-T1306",NA,0.112,0.042,0,0.018,0.032
"METABRIC","MTS-T1307",NA,0.582,0.432,0.1,0.19,0.184
"METABRIC","MTS-T1308",NA,0.002,0.002,0.108,0.038,0.022
"METABRIC","MTS-T1309",NA,0.47,0.358,0.016,0.082,0.136
"METABRIC","MTS-T1310",NA,0.056,0.02,0.152,0.058,0.034
"METABRIC","MTS-T1312",NA,0.012,0.216,0.002,0.014,0.14
"METABRIC","MTS-T1313","0",0.054,0.014,0.004,0.008,0.014
"METABRIC","MTS-T1314",NA,0.454,0.64,0.526,0.418,0.494
"METABRIC","MTS-T1315","0",0.032,0.002,0.008,0.01,0.008
"METABRIC","MTS-T1316",NA,0,0.002,0.006,0.004,0.002
"METABRIC","MTS-T1317","0",0,0.006,0.172,0.052,0.032
"METABRIC","MTS-T1318",NA,0.046,0.022,0.152,0.028,0.028
"METABRIC","MTS-T1319","0",0.01,0.02,0.43,0.164,0.124
"METABRIC","MTS-T1320","0",0.032,0.002,0.004,0.006,0.004
"METABRIC","MTS-T1321","0",0.822,0.906,0.492,0.606,0.728
"METABRIC","MTS-T1322","0",0.072,0.028,0.13,0.018,0.008
"METABRIC","MTS-T1323","0",0.006,0.006,0.106,0.018,0.018
"METABRIC","MTS-T1324","0",0,0.012,0.094,0.026,0.012
"METABRIC","MTS-T1325",NA,0.148,0.182,0.286,0.236,0.22
"METABRIC","MTS-T1327","0",0.006,0.004,0.002,0.004,0.008
"METABRIC","MTS-T1328",NA,0.254,0.478,0.004,0.054,0.262
"METABRIC","MTS-T1330","0",0.01,0.034,0.212,0.068,0.054
"METABRIC","MTS-T1331","0",0.008,0.052,0.018,0.008,0.01
"METABRIC","MTS-T1332","0",0,0.002,0.17,0.092,0.104
"METABRIC","MTS-T1333","0",0.014,0.064,0.166,0.024,0.038
"METABRIC","MTS-T1334","0",0.348,0.772,0.39,0.488,0.628
"METABRIC","MTS-T1335",NA,0.004,0.016,0.468,0.342,0.226
"METABRIC","MTS-T1336","0",0,0.002,0.052,0.02,0.022
"METABRIC","MTS-T1337",NA,0.018,0.114,0.066,0.032,0.044
"METABRIC","MTS-T1338","0",0.004,0.024,0.006,0.006,0.004
"METABRIC","MTS-T1339","0",0.01,0.002,0.144,0.008,0.008
"METABRIC","MTS-T1340","0",0,0.004,0.004,0.002,0
"METABRIC","MTS-T1341","0",0.04,0.046,0.134,0.104,0.064
"METABRIC","MTS-T1342","0",0.008,0.004,0.424,0.136,0.11
"METABRIC","MTS-T1343","0",0.012,0.008,0.136,0.016,0.01
"METABRIC","MTS-T1344","0",0.01,0,0.152,0.024,0.004
"METABRIC","MTS-T1345","0",0,0,0.006,0.004,0.002
"METABRIC","MTS-T1346","0",0.032,0.026,0.15,0.12,0.116
"METABRIC","MTS-T1347","0",0.004,0.008,0.164,0.01,0.018
"METABRIC","MTS-T1348","0",0.902,0.878,0.466,0.624,0.696
"METABRIC","MTS-T1349","0",0.006,0.008,0.006,0.006,0.008
"METABRIC","MTS-T1350","0",0,0.004,0.042,0.006,0.012
"METABRIC","MTS-T1351","0",0.008,0.006,0.16,0.058,0.058
"METABRIC","MTS-T1352","0",0.002,0.01,0,0.008,0.002
"METABRIC","MTS-T1353","0",0.176,0.182,0.42,0.188,0.21
"METABRIC","MTS-T1354","0",0.032,0.01,0.14,0.034,0.024
"METABRIC","MTS-T1355","0",0.006,0.004,0.51,0.356,0.27
"METABRIC","MTS-T1356","0",0.012,0.008,0.006,0.004,0.002
"METABRIC","MTS-T1357","1",0.864,0.88,0.108,0.504,0.72
"METABRIC","MTS-T1358","0",0.014,0.006,0.138,0.016,0.012
"METABRIC","MTS-T1359","0",0.208,0.07,0.224,0.114,0.11
"METABRIC","MTS-T1360","0",0,0,0.582,0.402,0.376
"METABRIC","MTS-T1361","0",0.002,0.022,0.166,0.074,0.096
"METABRIC","MTS-T1362",NA,0.348,0.298,0.006,0.104,0.26
"METABRIC","MTS-T1363","0",0.002,0.002,0.024,0.006,0.004
"METABRIC","MTS-T1364","1",0.494,0.576,0.016,0.178,0.244
"METABRIC","MTS-T1365","0",0.026,0.024,0.15,0.022,0.018
"METABRIC","MTS-T1367","0",0,0.012,0.006,0.004,0.004
"METABRIC","MTS-T1368","0",0,0.014,0.212,0.036,0.03
"METABRIC","MTS-T1369","0",0.096,0.03,0.228,0.088,0.106
"METABRIC","MTS-T1370",NA,0.186,0.514,0.182,0.104,0.278
"METABRIC","MTS-T1371","0",0.002,0,0.128,0.036,0.022
"METABRIC","MTS-T1372","0",0,0.002,0.24,0.194,0.16
"METABRIC","MTS-T1374","0",0.098,0.178,0.064,0.058,0.112
"METABRIC","MTS-T1375","0",0.132,0.056,0.172,0.074,0.086
"METABRIC","MTS-T1376",NA,0.078,0.094,0.494,0.18,0.172
"METABRIC","MTS-T1377","0",0.02,0.006,0.006,0.006,0.002
"METABRIC","MTS-T1378","0",0.014,0.03,0.16,0.042,0.016
"METABRIC","MTS-T1379",NA,0.006,0.002,0.01,0.008,0.002
"METABRIC","MTS-T1380","0",0.01,0.008,0.002,0.002,0
"METABRIC","MTS-T1381","0",0.018,0.004,0.124,0.018,0.028
"METABRIC","MTS-T1382","0",0.038,0.006,0.006,0.006,0.002
"METABRIC","MTS-T1383","0",0.01,0.006,0.19,0.022,0.01
"METABRIC","MTS-T1384","0",0.006,0.01,0.032,0.03,0.014
"METABRIC","MTS-T1385",NA,0.142,0.252,0.054,0.108,0.178
"METABRIC","MTS-T1386","0",0.038,0.01,0.004,0.008,0.006
"METABRIC","MTS-T1387","0",0,0,0.204,0.028,0.022
"METABRIC","MTS-T1388","0",0.014,0.014,0.136,0.02,0.02
"METABRIC","MTS-T1389","0",0.336,0.232,0.218,0.292,0.322
"METABRIC","MTS-T1390","0",0.008,0.012,0.024,0.008,0.002
"METABRIC","MTS-T1391","1",0.588,0.726,0.26,0.422,0.606
"METABRIC","MTS-T1392","0",0,0.002,0.022,0.01,0.004
"METABRIC","MTS-T1393","0",0.07,0.014,0.02,0.032,0.016
"METABRIC","MTS-T1394","0",0.006,0.002,0.154,0.01,0.012
"METABRIC","MTS-T1395","0",0,0.012,0.034,0.028,0.036
"METABRIC","MTS-T1396","0",0.172,0.046,0.002,0.006,0
"METABRIC","MTS-T1397",NA,0.138,0.048,0.378,0.25,0.152
"METABRIC","MTS-T1398","0",0.222,0.126,0.006,0.014,0.026
