"cohort","id","trueHRD","CNA","ASCN","SNV","SNV+CNA","SNV+ASCN"
"TCGA","TCGA-AO-A1KR-01","1",0.898,0.73,0.842,0.824,0.736
"TCGA","TCGA-AO-A1KS-01","0",0.032,0.038,0.022,0.04,0.038
"TCGA","TCGA-AO-A1KT-01","0",0,0,0,0,0
"TCGA","TCGA-AQ-A04H-01","0",0.002,0.008,0.008,0.012,0.006
"TCGA","TCGA-AQ-A04J-01",NA,0.656,0.92,0.342,0.42,0.596
"TCGA","TCGA-AQ-A0Y5-01","0",0.012,0.004,0.038,0.016,0.012
"TCGA","TCGA-AQ-A1H2-01","0",0.018,0.006,0,0.01,0.014
"TCGA","TCGA-AQ-A1H3-01","0",0,0,0.014,0.008,0.014
"TCGA","TCGA-AQ-A54O-01","0",0.028,0.016,0.002,0.008,0.006
"TCGA","TCGA-AQ-A7U7-01","0",0.032,0.02,0.004,0.01,0.01
"TCGA","TCGA-AR-A0TP-01","1",0.82,0.848,0.75,0.826,0.86
"TCGA","TCGA-AR-A0TQ-01","0",0,0.004,0.012,0.012,0.004
"TCGA","TCGA-AR-A0TR-01","0",0,0.002,0.004,0.004,0.004
"TCGA","TCGA-AR-A0TS-01",NA,0.492,0.672,0.29,0.596,0.89
"TCGA","TCGA-AR-A0TT-01","0",0.038,0.022,0,0.032,0.034
"TCGA","TCGA-AR-A0TV-01","0",0.044,0.012,0.136,0.034,0.026
"TCGA","TCGA-AR-A0TW-01","0",0.028,0.066,0.018,0.016,0.03
"TCGA","TCGA-AR-A0TX-01","0",0.012,0.008,0.062,0.056,0.022
"TCGA","TCGA-AR-A0TY-01",NA,0.11,0.068,0.168,0.222,0.198
"TCGA","TCGA-AR-A0TZ-01","0",0.044,0.03,0.002,0.01,0
"TCGA","TCGA-AR-A0U0-01","0",0.01,0.014,0.02,0.014,0.024
"TCGA","TCGA-AR-A0U1-01",NA,0.906,0.898,0.544,0.914,0.896
"TCGA","TCGA-AR-A0U2-01","0",0.018,0.026,0,0.006,0.016
"TCGA","TCGA-AR-A0U3-01","0",0.006,0.008,0,0.004,0.008
"TCGA","TCGA-AR-A0U4-01","1",0.874,0.922,0.728,0.834,0.836
"TCGA","TCGA-AR-A1AH-01",NA,0.092,0.034,0.272,0.214,0.154
"TCGA","TCGA-AR-A1AI-01",NA,0.172,0.138,0.068,0.148,0.114
"TCGA","TCGA-AR-A1AJ-01","1",0.642,0.642,0.646,0.626,0.606
"TCGA","TCGA-AR-A1AK-01","0",0.002,0.01,0.01,0.014,0.018
"TCGA","TCGA-AR-A1AL-01","0",0,0,0.01,0,0.006
"TCGA","TCGA-AR-A1AN-01","0",0.02,0.014,0.014,0.032,0.03
"TCGA","TCGA-AR-A1AO-01","0",0.024,0.016,0.064,0.014,0.022
"TCGA","TCGA-AR-A1AP-01","0",0.008,0.002,0.002,0.004,0
"TCGA","TCGA-AR-A1AQ-01","0",0.01,0.012,0.014,0.004,0.01
"TCGA","TCGA-AR-A1AR-01","0",0.018,0.016,0.014,0.026,0.022
"TCGA","TCGA-AR-A1AS-01","0",0.008,0.014,0,0.004,0.008
"TCGA","TCGA-AR-A1AU-01","0",0.014,0.004,0,0.006,0.014
"TCGA","TCGA-AR-A1AV-01",NA,0.002,0,0.012,0.002,0.004
"TCGA","TCGA-AR-A1AW-01","0",0,0.016,0.002,0,0.024
"TCGA","TCGA-AR-A1AX-01","0",0.006,0,0.006,0.002,0.002
"TCGA","TCGA-AR-A1AY-01","0",0.038,0.032,0.052,0.072,0.054
"TCGA","TCGA-AR-A24H-01","0",0.098,0.2,0.182,0.178,0.174
"TCGA","TCGA-AR-A24K-01","0",0.022,0.004,0.004,0.008,0.006
"TCGA","TCGA-AR-A24L-01","0",0.064,0.124,0.076,0.052,0.104
"TCGA","TCGA-AR-A24M-01","0",0,0.016,0,0.002,0.008
"TCGA","TCGA-AR-A24N-01","0",0,0.006,0,0,0.002
"TCGA","TCGA-AR-A24O-01","0",0,0,0.002,0.004,0.002
"TCGA","TCGA-AR-A24P-01","0",0,0,0,0,0
"TCGA","TCGA-AR-A24Q-01","0",0.23,0.242,0.164,0.19,0.202
"TCGA","TCGA-AR-A24R-01","0",0.028,0.016,0.002,0.006,0.01
"TCGA","TCGA-AR-A24S-01","0",0.004,0.008,0.064,0.054,0.024
"TCGA","TCGA-AR-A24T-01","0",0.02,0.06,0.002,0.022,0.02
"TCGA","TCGA-AR-A24U-01","0",0.004,0.004,0.014,0.004,0.002
"TCGA","TCGA-AR-A24V-01","0",0.016,0.008,0.006,0.002,0.004
"TCGA","TCGA-AR-A24W-01","0",0.004,0.016,0.004,0.008,0.012
"TCGA","TCGA-AR-A24X-01","0",0.002,0.006,0.002,0,0
"TCGA","TCGA-AR-A24Z-01","0",0.014,0.018,0.016,0.016,0.026
"TCGA","TCGA-AR-A250-01","0",0.018,0.014,0.02,0.024,0.01
"TCGA","TCGA-AR-A251-01","0",0.34,0.342,0.212,0.252,0.324
"TCGA","TCGA-AR-A252-01","0",0.006,0.004,0.002,0,0
"TCGA","TCGA-AR-A254-01","0",0.004,0.004,0.004,0.004,0.002
"TCGA","TCGA-AR-A255-01","0",0.014,0.002,0.026,0.008,0.004
"TCGA","TCGA-AR-A256-01","0",0.294,0.218,0.158,0.242,0.248
"TCGA","TCGA-AR-A2LE-01","0",0.002,0.002,0.032,0.01,0.018
"TCGA","TCGA-AR-A2LK-01","0",0.002,0.002,0.012,0.01,0.004
"TCGA","TCGA-AR-A2LL-01","0",0.002,0.004,0,0.002,0.002
"TCGA","TCGA-AR-A2LM-01","0",0,0,0,0,0.002
"TCGA","TCGA-AR-A2LN-01",NA,0.006,0.008,0.014,0.006,0.002
"TCGA","TCGA-AR-A2LO-01","0",0.058,0.016,0,0.004,0
"TCGA","TCGA-AR-A2LQ-01","0",0.002,0.002,0,0,0
"TCGA","TCGA-AR-A2LR-01","0",0.054,0.078,0.05,0.056,0.052
"TCGA","TCGA-AR-A5QM-01","0",0.02,0.028,0.002,0.002,0.004
"TCGA","TCGA-AR-A5QN-01","0",0.006,0.018,0.006,0.004,0
"TCGA","TCGA-AR-A5QP-01","0",0.012,0.04,0.004,0.006,0.006
"TCGA","TCGA-AR-A5QQ-01","0",0,0,0.046,0.006,0
"TCGA","TCGA-B6-A0I1-01","0",0.098,0.104,0.124,0.146,0.122
"TCGA","TCGA-B6-A0I2-01",NA,0.004,0.104,0.008,0.006,0.012
"TCGA","TCGA-B6-A0I5-01","0",0.006,0.002,0,0.002,0
"TCGA","TCGA-B6-A0I9-01",NA,0,0.05,0.082,0.02,0.018
"TCGA","TCGA-B6-A0IA-01","0",0.004,0,0.018,0.016,0.008
"TCGA","TCGA-B6-A0IB-01",NA,0.004,0.004,0.1,0.002,0
"TCGA","TCGA-B6-A0IC-01","0",0.008,0,0.002,0.004,0
"TCGA","TCGA-B6-A0IE-01",NA,0.01,0.014,0.002,0.02,0.006
"TCGA","TCGA-B6-A0IG-01","0",0.004,0.012,0.046,0.04,0.02
"TCGA","TCGA-B6-A0IH-01","0",0.048,0.098,0,0.092,0.098
"TCGA","TCGA-B6-A0IJ-01",NA,0.984,0.944,0.486,0.912,0.902
"TCGA","TCGA-B6-A0IK-01","0",0.034,0.01,0.016,0.028,0.002
"TCGA","TCGA-B6-A0IM-01","0",0.002,0.002,0.006,0.012,0.012
"TCGA","TCGA-B6-A0IN-01","0",0.024,0.03,0,0.028,0.004
"TCGA","TCGA-B6-A0IO-01","0",0.022,0.004,0.002,0.004,0.004
"TCGA","TCGA-B6-A0IP-01","0",0.008,0.006,0.002,0.012,0.002
"TCGA","TCGA-B6-A0IQ-01",NA,0.59,0.298,0.354,0.44,0.372
"TCGA","TCGA-B6-A0RE-01","0",0.028,0.036,0.142,0.12,0.088
"TCGA","TCGA-B6-A0RG-01","0",0.146,0.088,0.32,0.2,0.126
"TCGA","TCGA-B6-A0RH-01",NA,0.14,0.04,0.066,0.082,0.068
"TCGA","TCGA-B6-A0RI-01","0",0,0,0.016,0.004,0.004
"TCGA","TCGA-B6-A0RL-01","0",0.012,0.012,0.012,0.008,0.006
"TCGA","TCGA-B6-A0RM-01","0",0,0,0.006,0.002,0
"TCGA","TCGA-B6-A0RN-01","0",0,0.002,0.004,0.004,0.002
"TCGA","TCGA-B6-A0RO-01","0",0,0,0.006,0.008,0.002
"TCGA","TCGA-B6-A0RP-01","0",0,0,0,0.002,0
"TCGA","TCGA-B6-A0RQ-01","0",0.012,0.012,0.002,0.004,0.004
"TCGA","TCGA-B6-A0RS-01","0",0.106,0.178,0.192,0.204,0.25
"TCGA","TCGA-B6-A0RT-01",NA,0.004,0.002,0.242,0.12,0.014
"TCGA","TCGA-B6-A0RU-01","0",0.07,0.04,0.024,0.01,0.024
"TCGA","TCGA-B6-A0RV-01","0",0.004,0,0.01,0.024,0.01
"TCGA","TCGA-B6-A0WS-01",NA,0.004,0.008,0,0.004,0.002
"TCGA","TCGA-B6-A0WT-01","0",0.002,0.02,0,0.004,0
"TCGA","TCGA-B6-A0WV-01","0",0,0.002,0.02,0.022,0.004
"TCGA","TCGA-B6-A0WW-01","0",0.076,0.098,0.02,0.09,0.064
"TCGA","TCGA-B6-A0WX-01","0",0.036,0.014,0.004,0.004,0.01
"TCGA","TCGA-B6-A0WY-01","0",0.022,0.002,0.004,0.006,0.028
"TCGA","TCGA-B6-A0WZ-01","0",0.084,0.02,0.01,0.014,0.01
"TCGA","TCGA-B6-A0X0-01","0",0.002,0.004,0.006,0,0
"TCGA","TCGA-B6-A0X1-01","1",0.75,0.818,0.736,0.792,0.814
"TCGA","TCGA-B6-A0X4-01","0",0,0,0,0,0
"TCGA","TCGA-B6-A0X5-01","0",0,0,0.01,0,0
"TCGA","TCGA-B6-A0X7-01","0",0.01,0.01,0.002,0.002,0.004
"TCGA","TCGA-B6-A1KC-01","0",0,0.026,0,0.002,0.008
"TCGA","TCGA-B6-A1KF-01","0",0.004,0.006,0.07,0.044,0.016
"TCGA","TCGA-B6-A1KI-01","0",0.004,0,0.008,0.006,0
"TCGA","TCGA-B6-A1KN-01","1",0.628,0.734,0.638,0.636,0.66
"TCGA","TCGA-B6-A2IU-01","0",0,0.008,0.002,0,0.002
"TCGA","TCGA-B6-A401-01","0",0.03,0.006,0,0,0.002
"TCGA","TCGA-B6-A409-01","0",0.082,0.092,0.002,0.012,0.044
"TCGA","TCGA-B6-A40B-01","0",0.002,0,0.004,0.004,0.002
"TCGA","TCGA-B6-A40C-01","0",0,0.002,0,0,0
"TCGA","TCGA-BH-A0AU-01","0",0.014,0.01,0.002,0.006,0.004
"TCGA","TCGA-BH-A0AV-01","0",0.25,0.252,0.25,0.22,0.232
"TCGA","TCGA-BH-A0AW-01","0",0.01,0,0.142,0.068,0.04
"TCGA","TCGA-BH-A0AY-01",NA,0,0,0.012,0.004,0.004
"TCGA","TCGA-BH-A0AZ-01","1",0.846,0.72,0.872,0.848,0.792
"TCGA","TCGA-BH-A0B0-01",NA,0.004,0.002,0,0,0.006
"TCGA","TCGA-BH-A0B3-01","0",0.206,0.246,0.008,0.13,0.194
"TCGA","TCGA-BH-A0B4-01","1",0.66,0.852,0.81,0.762,0.84
"TCGA","TCGA-BH-A0B5-01","0",0,0,0.016,0.016,0.004
"TCGA","TCGA-BH-A0B6-01","0",0.002,0.002,0.084,0.092,0.098
"TCGA","TCGA-BH-A0B7-01","0",0.028,0.042,0,0.024,0.044
"TCGA","TCGA-BH-A0B9-01","0",0.14,0.058,0.012,0.086,0.054
"TCGA","TCGA-BH-A0BA-01","0",0.01,0.002,0.012,0.01,0.004
"TCGA","TCGA-BH-A0BC-01","0",0.016,0.014,0,0.006,0.032
"TCGA","TCGA-BH-A0BD-01","0",0,0,0.008,0.008,0.004
"TCGA","TCGA-BH-A0BF-01","0",0.04,0.014,0.012,0.028,0.018
"TCGA","TCGA-BH-A0BG-01",NA,0.314,0.484,0.166,0.336,0.386
"TCGA","TCGA-BH-A0BJ-01","0",0.002,0,0,0,0
"TCGA","TCGA-BH-A0BL-01","1",0.874,0.848,0.822,0.91,0.888
"TCGA","TCGA-BH-A0BM-01","0",0.008,0.01,0.006,0.004,0.008
"TCGA","TCGA-BH-A0BO-01","0",0,0,0.004,0.002,0.002
"TCGA","TCGA-BH-A0BP-01",NA,0.15,0.334,0.22,0.27,0.37
"TCGA","TCGA-BH-A0BQ-01","0",0.004,0.002,0,0.002,0
"TCGA","TCGA-BH-A0BR-01",NA,0.006,0.126,0.006,0.022,0.092
"TCGA","TCGA-BH-A0BS-01","0",0.004,0.006,0.006,0.008,0.016
"TCGA","TCGA-BH-A0BT-01","0",0.002,0.028,0.002,0.002,0.004
"TCGA","TCGA-BH-A0BV-01","0",0.002,0,0.008,0.002,0.002
"TCGA","TCGA-BH-A0BW-01",NA,0.558,0.908,0.374,0.48,0.568
"TCGA","TCGA-BH-A0BZ-01","0",0.16,0.188,0.204,0.192,0.188
"TCGA","TCGA-BH-A0C0-01","0",0.186,0.22,0.16,0.198,0.196
"TCGA","TCGA-BH-A0C1-01","0",0,0.05,0,0,0.002
"TCGA","TCGA-BH-A0C3-01","0",0.008,0.004,0,0.004,0.002
"TCGA","TCGA-BH-A0C7-01",NA,0.014,0.002,0.054,0.002,0.008
"TCGA","TCGA-BH-A0DD-01","0",0.018,0.024,0.004,0.016,0.002
"TCGA","TCGA-BH-A0DE-01","0",0.008,0.002,0.006,0.004,0.004
"TCGA","TCGA-BH-A0DG-01","0",0.028,0.02,0.006,0.024,0.01
"TCGA","TCGA-BH-A0DH-01","0",0.002,0,0.002,0,0.002
"TCGA","TCGA-BH-A0DI-01","0",0.044,0.018,0.014,0.012,0.012
"TCGA","TCGA-BH-A0DK-01","0",0.006,0,0.126,0.068,0.034
"TCGA","TCGA-BH-A0DL-01",NA,0.012,0.004,0.002,0,0
"TCGA","TCGA-BH-A0DO-01","0",0,0,0.006,0,0
"TCGA","TCGA-BH-A0DP-01","0",0.01,0.002,0.01,0.01,0.002
"TCGA","TCGA-BH-A0DQ-01","0",0.022,0.01,0,0.008,0.008
"TCGA","TCGA-BH-A0DS-01",NA,0.022,0.006,0,0.008,0.002
"TCGA","TCGA-BH-A0DT-01","0",0,0,0.004,0.002,0.004
"TCGA","TCGA-BH-A0DV-01","0",0.012,0.028,0.002,0.004,0.022
"TCGA","TCGA-BH-A0DX-01",NA,0.196,0.092,0.01,0.118,0.098
"TCGA","TCGA-BH-A0DZ-01",NA,0.014,0.006,0.062,0.058,0.032
"TCGA","TCGA-BH-A0E0-01","0",0.172,0.062,0.014,0.02,0.008
"TCGA","TCGA-BH-A0E1-01","0",0.018,0.018,0.004,0.044,0.016
"TCGA","TCGA-BH-A0E2-01","0",0,0.008,0.002,0.016,0.018
"TCGA","TCGA-BH-A0E6-01",NA,0.118,0.076,0.004,0.012,0.024
"TCGA","TCGA-BH-A0E7-01","0",0,0,0.004,0,0
"TCGA","TCGA-BH-A0E9-01",NA,0.002,0.008,0.01,0.002,0
"TCGA","TCGA-BH-A0EA-01","0",0.002,0.004,0.002,0.004,0.002
"TCGA","TCGA-BH-A0EB-01","0",0.002,0,0,0,0.002
"TCGA","TCGA-BH-A0EE-01",NA,0.006,0,0.078,0.028,0.006
"TCGA","TCGA-BH-A0EI-01","0",0,0.004,0,0,0
"TCGA","TCGA-BH-A0GY-01","0",0.014,0.004,0,0,0.002
"TCGA","TCGA-BH-A0GZ-01","0",0.002,0.004,0.088,0.032,0.044
"TCGA","TCGA-BH-A0H0-01","0",0.002,0,0.002,0,0
"TCGA","TCGA-BH-A0H3-01","0",0,0,0.002,0.006,0.004
"TCGA","TCGA-BH-A0H5-01","0",0,0,0.044,0.008,0.008
"TCGA","TCGA-BH-A0H6-01","0",0,0,0,0.002,0
"TCGA","TCGA-BH-A0H7-01","0",0.044,0.052,0.012,0.07,0.052
"TCGA","TCGA-BH-A0H9-01","0",0.02,0.018,0.066,0.026,0.024
"TCGA","TCGA-BH-A0HA-01","0",0.012,0,0.112,0.036,0.006
"TCGA","TCGA-BH-A0HB-01","0",0.004,0.044,0.006,0.02,0.018
"TCGA","TCGA-BH-A0HI-01","0",0,0,0.004,0.002,0
"TCGA","TCGA-BH-A0HK-01","0",0,0.012,0.018,0.024,0.022
"TCGA","TCGA-BH-A0HO-01","0",0,0,0,0,0.002
"TCGA","TCGA-BH-A0HP-01","0",0.004,0.004,0.072,0.078,0.048
"TCGA","TCGA-BH-A0HQ-01","0",0.002,0.006,0.01,0.01,0.006
"TCGA","TCGA-BH-A0HU-01",NA,0.02,0.008,0.002,0.01,0.002
"TCGA","TCGA-BH-A0HW-01","0",0.002,0.004,0.002,0.002,0.002
"TCGA","TCGA-BH-A0HX-01","0",0.008,0,0.15,0.026,0.044
"TCGA","TCGA-BH-A0HY-01","1",0.656,0.64,0.604,0.658,0.68
"TCGA","TCGA-BH-A0RX-01","0",0.002,0.024,0,0.004,0.006
"TCGA","TCGA-BH-A0W3-01","0",0,0,0.002,0.002,0
"TCGA","TCGA-BH-A0W4-01","0",0,0,0.032,0.008,0.01
"TCGA","TCGA-BH-A0W5-01","0",0,0.004,0,0,0
"TCGA","TCGA-BH-A0W7-01",NA,0.004,0.004,0.078,0.09,0.068
"TCGA","TCGA-BH-A0WA-01","1",0.872,0.808,0.792,0.836,0.838
"TCGA","TCGA-BH-A18F-01",NA,0,0.002,0.002,0,0.002
"TCGA","TCGA-BH-A18G-01",NA,0.008,0.004,0.3,0.114,0.046
"TCGA","TCGA-BH-A18H-01",NA,0.014,0.006,0,0.002,0
"TCGA","TCGA-BH-A18I-01","0",0.014,0.008,0.006,0.002,0.004
"TCGA","TCGA-BH-A18J-01",NA,0.164,0.192,0.012,0.142,0.106
"TCGA","TCGA-BH-A18K-01",NA,0,0.01,0.008,0.008,0.006
"TCGA","TCGA-BH-A18L-01","0",0.012,0.014,0.014,0.002,0.002
"TCGA","TCGA-BH-A18M-01","0",0.016,0,0.004,0.002,0
"TCGA","TCGA-BH-A18N-01","0",0,0,0,0,0
"TCGA","TCGA-BH-A18Q-01",NA,0.426,0.58,0.496,0.462,0.514
"TCGA","TCGA-BH-A18R-01",NA,0.012,0.006,0.002,0.01,0.014
"TCGA","TCGA-BH-A18S-01",NA,0.002,0.006,0.252,0.122,0.012
"TCGA","TCGA-BH-A18T-01",NA,0.114,0.292,0.31,0.204,0.342
"TCGA","TCGA-BH-A18V-06","0",0.102,0.234,0.246,0.248,0.23
"TCGA","TCGA-BH-A18V-01",NA,0.92,0.896,0.624,0.892,0.868
"TCGA","TCGA-BH-A1EN-01","0",0.002,0.006,0.012,0.004,0.004
"TCGA","TCGA-BH-A1EO-01","0",0.006,0.008,0.004,0.002,0.002
"TCGA","TCGA-BH-A1ET-01","0",0,0.008,0,0,0.004
"TCGA","TCGA-BH-A1EU-01","0",0.004,0.03,0,0.006,0.008
"TCGA","TCGA-BH-A1EV-01","0",0,0.002,0.012,0.028,0.018
"TCGA","TCGA-BH-A1EW-01","0",0.002,0,0.002,0.002,0
"TCGA","TCGA-BH-A1EX-01","0",0.002,0,0,0,0.002
"TCGA","TCGA-BH-A1EY-01","0",0.02,0.012,0.022,0.022,0.02
"TCGA","TCGA-BH-A1F0-01","0",0.066,0.098,0.016,0.046,0.12
"TCGA","TCGA-BH-A1F2-01","0",0.026,0.094,0.006,0.032,0.072
"TCGA","TCGA-BH-A1F5-01","0",0.002,0,0.002,0,0
"TCGA","TCGA-BH-A1F6-01","0",0.018,0,0.15,0.044,0.058
"TCGA","TCGA-BH-A1F8-01","0",0.026,0.016,0.03,0.028,0.02
"TCGA","TCGA-BH-A1FC-01","0",0.018,0.024,0.034,0.028,0.022
"TCGA","TCGA-BH-A1FD-01","0",0.022,0.06,0,0.016,0.026
"TCGA","TCGA-BH-A1FE-06","0",0.004,0,0,0,0
"TCGA","TCGA-BH-A1FE-01","0",0.05,0.028,0.002,0.02,0.012
"TCGA","TCGA-BH-A1FG-01","0",0,0,0.002,0,0
"TCGA","TCGA-BH-A1FH-01","0",0.01,0.008,0.004,0.01,0.004
"TCGA","TCGA-BH-A1FJ-01","0",0.01,0,0,0.006,0.008
"TCGA","TCGA-BH-A1FL-01","0",0.002,0,0,0,0.002
"TCGA","TCGA-BH-A1FM-01","0",0,0,0.002,0.006,0.002
"TCGA","TCGA-BH-A1FN-01","1",0.766,0.732,0.83,0.82,0.796
"TCGA","TCGA-BH-A1FR-01","0",0,0,0,0,0
"TCGA","TCGA-BH-A1FU-01","0",0.008,0.01,0.052,0.034,0.04
"TCGA","TCGA-BH-A201-01","0",0.006,0.004,0.002,0.002,0
"TCGA","TCGA-BH-A202-01","0",0.01,0.008,0.006,0.004,0.006
"TCGA","TCGA-BH-A203-01","0",0.06,0.054,0.012,0.032,0.018
"TCGA","TCGA-BH-A204-01","0",0.004,0.006,0.002,0.008,0
"TCGA","TCGA-BH-A208-01","0",0.002,0.008,0.008,0.02,0.006
"TCGA","TCGA-BH-A209-01","0",0.03,0.006,0.034,0.038,0.024
"TCGA","TCGA-BH-A28Q-01","0",0.01,0.018,0,0.002,0.014
"TCGA","TCGA-BH-A2L8-01",NA,0.09,0.018,0.204,0.278,0.22
"TCGA","TCGA-BH-A42U-01","0",0,0,0.01,0.002,0
"TCGA","TCGA-BH-A42V-01","0",0.004,0.008,0.024,0.006,0.008
"TCGA","TCGA-BH-A5IZ-01","0",0.122,0.166,0.164,0.148,0.176
"TCGA","TCGA-BH-A5J0-01","0",0.126,0.174,0.01,0.064,0.07
"TCGA","TCGA-BH-A6R8-01","0",0.004,0.012,0.01,0.006,0.006
"TCGA","TCGA-BH-A6R9-01","0",0.006,0.006,0,0,0
"TCGA","TCGA-BH-A8FY-01","0",0.034,0.02,0.074,0.068,0.052
"TCGA","TCGA-BH-A8FZ-01","0",0.03,0.038,0.064,0.036,0.024
"TCGA","TCGA-BH-A8G0-01","0",0,0,0.002,0,0
"TCGA","TCGA-BH-AB28-01","0",0.012,0.006,0.006,0,0
"TCGA","TCGA-C8-A12K-01","1",0.856,0.86,0.768,0.778,0.814
"TCGA","TCGA-C8-A12L-01",NA,0.968,0.972,0.366,0.878,0.886
"TCGA","TCGA-C8-A12M-01",NA,0.002,0.014,0.08,0.008,0.002
"TCGA","TCGA-C8-A12N-01","0",0.004,0.004,0.002,0,0.002
"TCGA","TCGA-C8-A12O-01",NA,0.004,0.002,0,0,0
"TCGA","TCGA-C8-A12P-01",NA,0.108,0.152,0.252,0.27,0.334
"TCGA","TCGA-C8-A12Q-01",NA,0.118,0.134,0.002,0.154,0.128
"TCGA","TCGA-C8-A12T-01","1",0.672,0.634,0.638,0.66,0.636
"TCGA","TCGA-C8-A12U-01",NA,0.008,0.01,0.01,0.004,0.014
"TCGA","TCGA-C8-A12V-01","0",0.014,0.028,0.096,0.056,0.05
"TCGA","TCGA-C8-A12W-01",NA,0.008,0.01,0.008,0.004,0.008
"TCGA","TCGA-C8-A12X-01","0",0,0.01,0,0,0.002
"TCGA","TCGA-C8-A12Y-01",NA,0.002,0,0.006,0.002,0.004
"TCGA","TCGA-C8-A12Z-01",NA,0.006,0.002,0.018,0.004,0.016
"TCGA","TCGA-C8-A130-01","0",0.014,0.012,0.006,0.046,0.016
"TCGA","TCGA-C8-A131-01",NA,0.01,0.002,0.198,0.024,0.012
"TCGA","TCGA-C8-A132-01",NA,0.004,0,0.156,0.084,0.026
"TCGA","TCGA-C8-A133-01","0",0,0.004,0.018,0.004,0.006
"TCGA","TCGA-C8-A134-01",NA,0.938,0.928,0.914,0.928,0.922
"TCGA","TCGA-C8-A135-01",NA,0,0.006,0.016,0.008,0.004
"TCGA","TCGA-C8-A137-01",NA,0.016,0.026,0.058,0.084,0.062
"TCGA","TCGA-C8-A138-01",NA,0.004,0.008,0.004,0,0.016
"TCGA","TCGA-C8-A1HE-01","0",0.002,0,0.012,0.006,0.01
"TCGA","TCGA-C8-A1HF-01","0",0,0,0.002,0.002,0.004
"TCGA","TCGA-C8-A1HG-01","0",0.008,0.006,0.006,0.016,0.004
"TCGA","TCGA-C8-A1HI-01","0",0.018,0.038,0.128,0.056,0.044
"TCGA","TCGA-C8-A1HJ-01","0",0.248,0.186,0.262,0.29,0.32
"TCGA","TCGA-C8-A1HK-01","0",0.02,0.008,0.006,0.022,0.008
"TCGA","TCGA-C8-A1HL-01","0",0.002,0.006,0,0.002,0
"TCGA","TCGA-C8-A1HM-01","0",0.076,0.122,0.11,0.13,0.144
"TCGA","TCGA-C8-A1HN-01","0",0.004,0.02,0.01,0.018,0.036
"TCGA","TCGA-C8-A1HO-01","0",0.02,0.01,0.002,0.008,0.008
"TCGA","TCGA-C8-A26V-01","0",0.006,0.014,0.018,0.022,0.018
"TCGA","TCGA-C8-A26W-01","0",0,0.008,0.01,0.02,0.02
"TCGA","TCGA-C8-A26X-01","0",0,0.002,0.016,0.006,0.004
"TCGA","TCGA-C8-A26Y-01","0",0.142,0.06,0.092,0.102,0.094
"TCGA","TCGA-C8-A26Z-01","0",0.004,0,0,0.002,0
"TCGA","TCGA-C8-A273-01","0",0.016,0.032,0,0.01,0.018
"TCGA","TCGA-C8-A274-01","0",0.004,0.002,0.018,0.01,0.004
"TCGA","TCGA-C8-A275-01","0",0.006,0.002,0.004,0.01,0.012
"TCGA","TCGA-C8-A278-01",NA,0.004,0,0.01,0.002,0.002
"TCGA","TCGA-C8-A27A-01","0",0.004,0.026,0.004,0.004,0.014
"TCGA","TCGA-C8-A27B-01","0",0.096,0.174,0.138,0.152,0.192
"TCGA","TCGA-C8-A3M7-01","0",0.028,0.004,0.016,0.014,0.014
"TCGA","TCGA-C8-A3M8-01","0",0.002,0.006,0.136,0.05,0.02
"TCGA","TCGA-C8-A8HP-01","0",0.002,0.006,0.006,0.016,0.02
"TCGA","TCGA-C8-A8HQ-01","0",0.008,0.008,0.046,0.056,0.044
"TCGA","TCGA-C8-A8HR-01","1",0.732,0.706,0.694,0.744,0.698
"TCGA","TCGA-C8-A9FZ-01","0",0.02,0.016,0.01,0.006,0.018
"TCGA","TCGA-D8-A13Y-01",NA,0.388,0.464,0.638,0.87,0.858
"TCGA","TCGA-D8-A13Z-01",NA,0.134,0.138,0.186,0.214,0.22
"TCGA","TCGA-D8-A140-01",NA,0.094,0.03,0.118,0.244,0.184
"TCGA","TCGA-D8-A141-01","0",0,0,0.002,0,0
"TCGA","TCGA-D8-A142-01",NA,0.128,0.134,0.27,0.262,0.33
"TCGA","TCGA-D8-A143-01",NA,0.018,0.124,0.206,0.156,0.144
"TCGA","TCGA-D8-A145-01",NA,0,0.004,0.008,0.01,0.012
"TCGA","TCGA-D8-A146-01",NA,0,0,0,0,0
"TCGA","TCGA-D8-A147-01","1",0.838,0.86,0.73,0.804,0.8
"TCGA","TCGA-D8-A1J8-01","0",0.05,0.028,0.136,0.084,0.064
"TCGA","TCGA-D8-A1J9-01","0",0.008,0.004,0.004,0.044,0.034
"TCGA","TCGA-D8-A1JA-01","0",0.008,0.032,0.028,0.058,0.026
"TCGA","TCGA-D8-A1JB-01","0",0.188,0.3,0.13,0.222,0.252
"TCGA","TCGA-D8-A1JC-01","0",0.014,0.01,0.04,0.03,0.01
"TCGA","TCGA-D8-A1JD-01","0",0.052,0.064,0.192,0.14,0.118
"TCGA","TCGA-D8-A1JE-01","0",0,0.002,0.002,0.002,0
"TCGA","TCGA-D8-A1JF-01","0",0,0.002,0.014,0.01,0.006
"TCGA","TCGA-D8-A1JG-01","0",0.008,0.014,0.07,0.072,0.076
"TCGA","TCGA-D8-A1JH-01","0",0,0,0.004,0,0.002
"TCGA","TCGA-D8-A1JI-01","0",0.004,0.004,0.014,0.002,0.004
"TCGA","TCGA-D8-A1JJ-01","0",0.006,0,0.008,0.004,0.002
